靡ㄩ絏	虏嘿	るら	Μ絃基(じ)
M2300  	筿摸计   	20190903	   439.8600
M2300  	筿摸计   	20190904	   444.8300
M2300  	筿摸计   	20190905	   450.2300
M2300  	筿摸计   	20190906	   451.0000
M2300  	筿摸计   	20190909	   451.4000
M2300  	筿摸计   	20190910	   447.1900
M2300  	筿摸计   	20190911	   449.6300
M2300  	筿摸计   	20190912	   451.3700
M2300  	筿摸计   	20190916	   453.6200
M2300  	筿摸计   	20190917	   453.2100
M2300  	筿摸计   	20190918	   456.1700
M2300  	筿摸计   	20190919	   455.0500
M2300  	筿摸计   	20190920	   455.8700
M2300  	筿摸计   	20190923	   456.8900
M2300  	筿摸计   	20190924	   456.8300
M2300  	筿摸计   	20190925	   455.2200
M2300  	筿摸计   	20190926	   456.0100
M2300  	筿摸计   	20190927	   455.7100
M2300  	筿摸计   	20191001	   464.3500
M2300  	筿摸计   	20191002	   464.2000
M2300  	筿摸计   	20191003	   461.4400
M2300  	筿摸计   	20191004	   462.3100
M2300  	筿摸计   	20191007	   464.9700
M2300  	筿摸计   	20191008	   470.3600
M2300  	筿摸计   	20191009	   463.4400
M2300  	筿摸计   	20191014	   472.6200
M2300  	筿摸计   	20191015	   475.1700
M2300  	筿摸计   	20191016	   476.8900
M2300  	筿摸计   	20191017	   477.7900
M2300  	筿摸计   	20191018	   477.5900
M2300  	筿摸计   	20191021	   476.2300
M2300  	筿摸计   	20191022	   481.1100
M2300  	筿摸计   	20191023	   481.1200
M2300  	筿摸计   	20191024	   484.1600
M2300  	筿摸计   	20191025	   483.3300
M2300  	筿摸计   	20191028	   484.8400
M2300  	筿摸计   	20191029	   486.4600
M2300  	筿摸计   	20191030	   487.8500
M2300  	筿摸计   	20191031	   487.2800
M2300  	筿摸计   	20191101	   490.0400
M2300  	筿摸计   	20191104	   498.9700
M2300  	筿摸计   	20191105	   504.0000
M2300  	筿摸计   	20191106	   504.0500
M2300  	筿摸计   	20191107	   501.0700
M2300  	筿摸计   	20191108	   499.5500
M2300  	筿摸计   	20191111	   491.3600
M2300  	筿摸计   	20191112	   497.4600
M2300  	筿摸计   	20191113	   495.3000
M2300  	筿摸计   	20191114	   495.0300
M2300  	筿摸计   	20191115	   499.3100
M2300  	筿摸计   	20191118	   503.6000
M2300  	筿摸计   	20191119	   507.6400
M2300  	筿摸计   	20191120	   505.5800
M2300  	筿摸计   	20191121	   502.2600
M2300  	筿摸计   	20191122	   501.7600
M2300  	筿摸计   	20191125	   500.3100
M2300  	筿摸计   	20191126	   500.5700
M2300  	筿摸计   	20191127	   504.8400
M2300  	筿摸计   	20191128	   503.1600
M2300  	筿摸计   	20191129	   497.1000
M2300  	筿摸计   	20191202	   498.1300
M2300  	筿摸计   	20191203	   499.7700
M2300  	筿摸计   	20191204	   498.8400
M2300  	筿摸计   	20191205	   505.7400
M2300  	筿摸计   	20191206	   506.4100
M2300  	筿摸计   	20191209	   510.4800
M2300  	筿摸计   	20191210	   508.1100
M2300  	筿摸计   	20191211	   513.1300
M2300  	筿摸计   	20191212	   522.6800
M2300  	筿摸计   	20191213	   528.1300
M2300  	筿摸计   	20191216	   528.4800
M2300  	筿摸计   	20191217	   537.6000
M2300  	筿摸计   	20191218	   537.5200
M2300  	筿摸计   	20191219	   530.2200
M2300  	筿摸计   	20191220	   525.1000
M2300  	筿摸计   	20191223	   528.2900
M2300  	筿摸计   	20191224	   525.9600
M2300  	筿摸计   	20191225	   528.3900
M2300  	筿摸计   	20191226	   528.2000
M2300  	筿摸计   	20191227	   533.3900
M2300  	筿摸计   	20191230	   530.9500
M2300  	筿摸计   	20191231	   527.8200
M2300  	筿摸计   	20200102	   535.0800
M2300  	筿摸计   	20200103	   534.2300
M2300  	筿摸计   	20200106	   524.5200
M2300  	筿摸计   	20200107	   520.1900
M2300  	筿摸计   	20200108	   518.3800
M2300  	筿摸计   	20200109	   527.9500
M2300  	筿摸计   	20200110	   530.7800
M2300  	筿摸计   	20200113	   534.7200
M2300  	筿摸计   	20200114	   539.4000
M2300  	筿摸计   	20200115	   533.4300
M2300  	筿摸计   	20200116	   531.2200
M2300  	筿摸计   	20200117	   531.3600
M2300  	筿摸计   	20200120	   532.0500
M2300  	筿摸计   	20200130	   500.2000
M2300  	筿摸计   	20200131	   504.0500
M2300  	筿摸计   	20200203	   497.5500
M2300  	筿摸计   	20200204	   509.0400
M2300  	筿摸计   	20200205	   510.4700
M2300  	筿摸计   	20200206	   518.5800
M2300  	筿摸计   	20200207	   511.5400
M2300  	筿摸计   	20200210	   509.6700
M2300  	筿摸计   	20200211	   515.3200
M2300  	筿摸计   	20200212	   522.4500
M2300  	筿摸计   	20200213	   522.4000
M2300  	筿摸计   	20200214	   523.8400
M2300  	筿摸计   	20200217	   520.0200
M2300  	筿摸计   	20200218	   510.7700
M2300  	筿摸计   	20200219	   515.9600
M2300  	筿摸计   	20200220	   515.0000
M2300  	筿摸计   	20200221	   513.3400
M2300  	筿摸计   	20200224	   506.3100
M2300  	筿摸计   	20200225	   507.8100
M2300  	筿摸计   	20200226	   501.8700
M2300  	筿摸计   	20200227	   493.3600
M2300  	筿摸计   	20200302	   488.1100
M2300  	筿摸计   	20200303	   497.1700
M2300  	筿摸计   	20200304	   500.1200
M2300  	筿摸计   	20200305	   506.0900
M2300  	筿摸计   	20200306	   496.7700
M2300  	筿摸计   	19950105	    99.6200
M2300  	筿摸计   	19950106	    97.3900
M2300  	筿摸计   	19950107	    97.1400
M2300  	筿摸计   	19950109	    96.2400
M2300  	筿摸计   	19950110	    94.3100
M2300  	筿摸计   	19950111	    94.1400
M2300  	筿摸计   	19950112	    93.3100
M2300  	筿摸计   	19950113	    93.1100
M2300  	筿摸计   	19950114	    89.5100
M2300  	筿摸计   	19950116	    88.1100
M2300  	筿摸计   	19950117	    87.9200
M2300  	筿摸计   	19950118	    88.9100
M2300  	筿摸计   	19950119	    90.8300
M2300  	筿摸计   	19950120	    87.5200
M2300  	筿摸计   	19950121	    89.2200
M2300  	筿摸计   	19950123	    86.4000
M2300  	筿摸计   	19950124	    83.9900
M2300  	筿摸计   	19950125	    85.6700
M2300  	筿摸计   	19950126	    84.7200
M2300  	筿摸计   	19950204	    85.2500
M2300  	筿摸计   	19950206	    88.6600
M2300  	筿摸计   	19950207	    89.8700
M2300  	筿摸计   	19950208	    90.3800
M2300  	筿摸计   	19950209	    90.8300
M2300  	筿摸计   	19950210	    92.0100
M2300  	筿摸计   	19950211	    92.2700
M2300  	筿摸计   	19950213	    91.8800
M2300  	筿摸计   	19950214	    91.7400
M2300  	筿摸计   	19950215	    93.2500
M2300  	筿摸计   	19950216	    95.5900
M2300  	筿摸计   	19950217	    96.5100
M2300  	筿摸计   	19950218	    95.6300
M2300  	筿摸计   	19950220	    94.5700
M2300  	筿摸计   	19950221	    95.0900
M2300  	筿摸计   	19950222	    94.6600
M2300  	筿摸计   	19950223	    93.3600
M2300  	筿摸计   	19950224	    94.2000
M2300  	筿摸计   	19950225	    94.3300
M2300  	筿摸计   	19950227	    90.7400
M2300  	筿摸计   	19950228	    90.8600
M2300  	筿摸计   	19950301	    87.2300
M2300  	筿摸计   	19950302	    88.7300
M2300  	筿摸计   	19950303	    89.7100
M2300  	筿摸计   	19950304	    90.4200
M2300  	筿摸计   	19950306	    89.8200
M2300  	筿摸计   	19950307	    89.8400
M2300  	筿摸计   	19950308	    88.8000
M2300  	筿摸计   	19950309	    88.9800
M2300  	筿摸计   	19950310	    90.3300
M2300  	筿摸计   	19950311	    91.7900
M2300  	筿摸计   	19950313	    93.5900
M2300  	筿摸计   	19950314	    93.2200
M2300  	筿摸计   	19950315	    96.7000
M2300  	筿摸计   	19950316	    96.6400
M2300  	筿摸计   	19950317	    97.6600
M2300  	筿摸计   	19950318	    97.9400
M2300  	筿摸计   	19950320	    98.2500
M2300  	筿摸计   	19950321	    97.1800
M2300  	筿摸计   	19950322	    96.4900
M2300  	筿摸计   	19950323	    95.8200
M2300  	筿摸计   	19950324	    97.0100
M2300  	筿摸计   	19950325	    98.2100
M2300  	筿摸计   	19950327	   101.2200
M2300  	筿摸计   	19950328	   102.5900
M2300  	筿摸计   	19950330	   105.7500
M2300  	筿摸计   	19950331	   105.1100
M2300  	筿摸计   	19950401	   105.4900
M2300  	筿摸计   	19950406	   107.5900
M2300  	筿摸计   	19950407	   105.1800
M2300  	筿摸计   	19950408	   105.6400
M2300  	筿摸计   	19950410	   105.1800
M2300  	筿摸计   	19950411	   104.5800
M2300  	筿摸计   	19950412	   105.2400
M2300  	筿摸计   	19950413	   104.9400
M2300  	筿摸计   	19950414	   102.0500
M2300  	筿摸计   	19950415	    99.8000
M2300  	筿摸计   	19950417	   100.5600
M2300  	筿摸计   	19950418	    99.4800
M2300  	筿摸计   	19950419	   100.1200
M2300  	筿摸计   	19950420	    99.9500
M2300  	筿摸计   	19950421	    99.1600
M2300  	筿摸计   	19950422	    99.6600
M2300  	筿摸计   	19950424	   101.7100
M2300  	筿摸计   	19950425	   100.8100
M2300  	筿摸计   	19950426	    97.5200
M2300  	筿摸计   	19950427	    98.7400
M2300  	筿摸计   	19950428	    97.8000
M2300  	筿摸计   	19950429	    98.5500
M2300  	筿摸计   	19950501	    97.5700
M2300  	筿摸计   	19950502	    96.7300
M2300  	筿摸计   	19950503	    96.7100
M2300  	筿摸计   	19950504	    94.5700
M2300  	筿摸计   	19950505	    89.7600
M2300  	筿摸计   	19950506	    92.2000
M2300  	筿摸计   	19950508	    93.8200
M2300  	筿摸计   	19950509	    96.6800
M2300  	筿摸计   	19950510	    97.4400
M2300  	筿摸计   	19950511	    97.7700
M2300  	筿摸计   	19950512	    97.3000
M2300  	筿摸计   	19950513	   101.0000
M2300  	筿摸计   	19950515	   100.8200
M2300  	筿摸计   	19950516	   100.6900
M2300  	筿摸计   	19950517	   100.6100
M2300  	筿摸计   	19950518	   100.6800
M2300  	筿摸计   	19950519	   100.2700
M2300  	筿摸计   	19950520	   100.0300
M2300  	筿摸计   	19950522	    99.6800
M2300  	筿摸计   	19950523	   100.6400
M2300  	筿摸计   	19950524	   101.1500
M2300  	筿摸计   	19950525	   101.2800
M2300  	筿摸计   	19950526	   100.2700
M2300  	筿摸计   	19950527	    98.0000
M2300  	筿摸计   	19950529	    96.8000
M2300  	筿摸计   	19950530	    98.0700
M2300  	筿摸计   	19950531	    98.7900
M2300  	筿摸计   	19950601	    99.4400
M2300  	筿摸计   	19950605	    99.0100
M2300  	筿摸计   	19950606	   100.6300
M2300  	筿摸计   	19950607	   101.3400
M2300  	筿摸计   	19950608	   101.9900
M2300  	筿摸计   	19950609	   101.8500
M2300  	筿摸计   	19950610	   101.8600
M2300  	筿摸计   	19950612	   101.8800
M2300  	筿摸计   	19950613	   101.0700
M2300  	筿摸计   	19950614	    98.6400
M2300  	筿摸计   	19950615	    94.5100
M2300  	筿摸计   	19950616	    97.8000
M2300  	筿摸计   	19950617	    95.8300
M2300  	筿摸计   	19950619	    94.4300
M2300  	筿摸计   	19950620	    95.4600
M2300  	筿摸计   	19950621	    95.0400
M2300  	筿摸计   	19950622	    97.0300
M2300  	筿摸计   	19950623	    98.3000
M2300  	筿摸计   	19950624	   100.2900
M2300  	筿摸计   	19950626	   104.0200
M2300  	筿摸计   	19950627	   102.2800
M2300  	筿摸计   	19950628	   102.7700
M2300  	筿摸计   	19950629	   104.3700
M2300  	筿摸计   	19950630	   105.5000
M2300  	筿摸计   	19950703	   100.6800
M2300  	筿摸计   	19950704	   102.8900
M2300  	筿摸计   	19950705	   103.9600
M2300  	筿摸计   	19950706	   104.5300
M2300  	筿摸计   	19950707	   105.8700
M2300  	筿摸计   	19950708	   104.6100
M2300  	筿摸计   	19950710	   104.3200
M2300  	筿摸计   	19950711	   105.4800
M2300  	筿摸计   	19950712	   105.4100
M2300  	筿摸计   	19950713	   106.7500
M2300  	筿摸计   	19950714	   104.8500
M2300  	筿摸计   	19950715	   104.4400
M2300  	筿摸计   	19950717	   100.6600
M2300  	筿摸计   	19950718	   100.0900
M2300  	筿摸计   	19950719	    94.6400
M2300  	筿摸计   	19950720	    89.5800
M2300  	筿摸计   	19950721	    90.4400
M2300  	筿摸计   	19950722	    93.1400
M2300  	筿摸计   	19950724	    91.6600
M2300  	筿摸计   	19950725	    86.1500
M2300  	筿摸计   	19950726	    86.4000
M2300  	筿摸计   	19950727	    91.9300
M2300  	筿摸计   	19950728	    92.5300
M2300  	筿摸计   	19950729	    91.0600
